No.,Time,Source,Destination,Protocol,Length,Info
6968,4.0387109,10.0.1.2,10.0.1.3,TCP,74,40751  >  3478 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996388 TSecr=0 WS=128
6969,4.0388032,10.0.1.3,10.0.1.2,TCP,54,"3478  >  40751 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6970,4.0391075,10.0.1.2,10.0.1.3,TCP,74,44197  >  3476 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996388 TSecr=0 WS=128
6971,4.0392217,10.0.1.3,10.0.1.2,TCP,54,"3476  >  44197 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6972,4.0395918,10.0.1.2,10.0.1.3,TCP,74,43153  >  3480 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996389 TSecr=0 WS=128
6973,4.0397141,10.0.1.3,10.0.1.2,TCP,54,"3480  >  43153 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6974,4.0407346,10.0.1.2,10.0.1.3,TCP,74,46483  >  3479 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996390 TSecr=0 WS=128
6975,4.0408675,10.0.1.3,10.0.1.2,TCP,54,"3479  >  46483 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6976,4.0457289,10.0.1.2,10.0.1.3,TCP,74,39197  >  3481 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996395 TSecr=0 WS=128
6977,4.0459244,10.0.1.3,10.0.1.2,TCP,54,"3481  >  39197 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6978,4.0462105,10.0.1.2,10.0.1.3,TCP,74,46161  >  3484 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996396 TSecr=0 WS=128
6979,4.046303,10.0.1.3,10.0.1.2,TCP,54,"3484  >  46161 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6980,4.0465772,10.0.1.2,10.0.1.3,TCP,74,46853  >  3485 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996396 TSecr=0 WS=128
6981,4.0466651,10.0.1.3,10.0.1.2,TCP,54,"3485  >  46853 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6982,4.0470111,10.0.1.2,10.0.1.3,TCP,74,45185  >  3487 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996396 TSecr=0 WS=128
6983,4.0471289,10.0.1.3,10.0.1.2,TCP,54,"3487  >  45185 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6984,4.0474141,10.0.1.2,10.0.1.3,TCP,74,38073  >  3488 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996397 TSecr=0 WS=128
6985,4.0475087,10.0.1.3,10.0.1.2,TCP,54,"3488  >  38073 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6986,4.047805,10.0.1.2,10.0.1.3,TCP,74,34445  >  3489 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996397 TSecr=0 WS=128
6987,4.0479155,10.0.1.3,10.0.1.2,TCP,54,"3489  >  34445 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6988,4.0481933,10.0.1.2,10.0.1.3,TCP,74,38879  >  3482 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996398 TSecr=0 WS=128
6989,4.0482797,10.0.1.3,10.0.1.2,TCP,54,"3482  >  38879 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6990,4.0487061,10.0.1.2,10.0.1.3,TCP,74,37701  >  3483 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996398 TSecr=0 WS=128
6991,4.0488205,10.0.1.3,10.0.1.2,TCP,54,"3483  >  37701 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6992,4.0491034,10.0.1.2,10.0.1.3,TCP,74,37393  >  3486 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996398 TSecr=0 WS=128
6993,4.049198,10.0.1.3,10.0.1.2,TCP,54,"3486  >  37393 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6994,4.0494986,10.0.1.2,10.0.1.3,TCP,74,39823  >  3490 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996399 TSecr=0 WS=128
6995,4.0495708,10.0.1.3,10.0.1.2,TCP,54,"3490  >  39823 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6996,4.0544254,10.0.1.2,10.0.1.3,TCP,74,38035  >  3491 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996404 TSecr=0 WS=128
6997,4.0545901,10.0.1.3,10.0.1.2,TCP,54,"3491  >  38035 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
6998,4.0548231,10.0.1.2,10.0.1.3,TCP,74,40119  >  3492 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996404 TSecr=0 WS=128
6999,4.0549004,10.0.1.3,10.0.1.2,TCP,54,"3492  >  40119 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7000,4.0552919,10.0.1.2,10.0.1.3,TCP,74,38975  >  3493 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996405 TSecr=0 WS=128
7001,4.0554054,10.0.1.3,10.0.1.2,TCP,54,"3493  >  38975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7002,4.0556961,10.0.1.2,10.0.1.3,TCP,74,42599  >  3494 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996405 TSecr=0 WS=128
7003,4.0557892,10.0.1.3,10.0.1.2,TCP,54,"3494  >  42599 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7004,4.0560535,10.0.1.2,10.0.1.3,TCP,74,46189  >  3495 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996405 TSecr=0 WS=128
7005,4.056141,10.0.1.3,10.0.1.2,TCP,54,"3495  >  46189 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7006,4.0564471,10.0.1.2,10.0.1.3,TCP,74,45597  >  3496 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996406 TSecr=0 WS=128
7007,4.0565571,10.0.1.3,10.0.1.2,TCP,54,"3496  >  45597 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7008,4.0569867,10.0.1.2,10.0.1.3,TCP,74,34355  >  3497 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996406 TSecr=0 WS=128
7009,4.0570798,10.0.1.3,10.0.1.2,TCP,54,"3497  >  34355 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7010,4.057369,10.0.1.2,10.0.1.3,TCP,74,35505  >  3498 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996407 TSecr=0 WS=128
7011,4.0574813,10.0.1.3,10.0.1.2,TCP,54,"3498  >  35505 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7012,4.0577639,10.0.1.2,10.0.1.3,TCP,74,45873  >  3499 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996407 TSecr=0 WS=128
7013,4.0578682,10.0.1.3,10.0.1.2,TCP,54,"3499  >  45873 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7014,4.0581766,10.0.1.2,10.0.1.3,TCP,74,46039  >  3500 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996408 TSecr=0 WS=128
7015,4.0582482,10.0.1.3,10.0.1.2,TCP,54,"3500  >  46039 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7016,4.0638595,10.0.1.2,10.0.1.3,TCP,74,34193  >  3501 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996413 TSecr=0 WS=128
7017,4.0642732,10.0.1.2,10.0.1.3,TCP,74,41213  >  3502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996414 TSecr=0 WS=128
7018,4.0644008,10.0.1.3,10.0.1.2,TCP,54,"3502  >  41213 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7019,4.0644136,10.0.1.3,10.0.1.2,TCP,54,"3501  >  34193 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7020,4.064769,10.0.1.2,10.0.1.3,TCP,74,38247  >  3503 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996414 TSecr=0 WS=128
7021,4.0648696,10.0.1.3,10.0.1.2,TCP,54,"3503  >  38247 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7022,4.0651462,10.0.1.2,10.0.1.3,TCP,74,35899  >  3504 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996415 TSecr=0 WS=128
7023,4.0652279,10.0.1.3,10.0.1.2,TCP,54,"3504  >  35899 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7024,4.0655332,10.0.1.2,10.0.1.3,TCP,74,38703  >  3505 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996415 TSecr=0 WS=128
7025,4.0656417,10.0.1.3,10.0.1.2,TCP,54,"3505  >  38703 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7026,4.0660452,10.0.1.2,10.0.1.3,TCP,74,42143  >  3507 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996415 TSecr=0 WS=128
7027,4.0661431,10.0.1.3,10.0.1.2,TCP,54,"3507  >  42143 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7028,4.0664731,10.0.1.2,10.0.1.3,TCP,74,35399  >  3508 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996416 TSecr=0 WS=128
7029,4.0665805,10.0.1.3,10.0.1.2,TCP,54,"3508  >  35399 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7030,4.0668546,10.0.1.2,10.0.1.3,TCP,74,43939  >  3510 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996416 TSecr=0 WS=128
7031,4.0669604,10.0.1.3,10.0.1.2,TCP,54,"3510  >  43939 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7032,4.0673053,10.0.1.2,10.0.1.3,TCP,74,45121  >  3509 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996417 TSecr=0 WS=128
7033,4.0675026,10.0.1.3,10.0.1.2,TCP,54,"3509  >  45121 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7034,4.0677171,10.0.1.2,10.0.1.3,TCP,74,36307  >  3506 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996417 TSecr=0 WS=128
7035,4.0684358,10.0.1.3,10.0.1.2,TCP,54,"3506  >  36307 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7036,4.0745506,10.0.1.2,10.0.1.3,TCP,74,44059  >  3516 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996424 TSecr=0 WS=128
7037,4.0747517,10.0.1.3,10.0.1.2,TCP,54,"3516  >  44059 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7038,4.0750852,10.0.1.2,10.0.1.3,TCP,74,42005  >  3511 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996424 TSecr=0 WS=128
7039,4.0751912,10.0.1.3,10.0.1.2,TCP,54,"3511  >  42005 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7040,4.0754603,10.0.1.2,10.0.1.3,TCP,74,43997  >  3513 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996425 TSecr=0 WS=128
7041,4.0755706,10.0.1.3,10.0.1.2,TCP,54,"3513  >  43997 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7042,4.0758555,10.0.1.2,10.0.1.3,TCP,74,36589  >  3514 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996425 TSecr=0 WS=128
7043,4.0759649,10.0.1.3,10.0.1.2,TCP,54,"3514  >  36589 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7044,4.0762771,10.0.1.2,10.0.1.3,TCP,74,40497  >  3517 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996426 TSecr=0 WS=128
7045,4.0763681,10.0.1.3,10.0.1.2,TCP,54,"3517  >  40497 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7046,4.0770781,10.0.1.2,10.0.1.3,TCP,74,38325  >  3512 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996426 TSecr=0 WS=128
7047,4.0770981,10.0.1.2,10.0.1.3,TCP,74,39301  >  3515 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996426 TSecr=0 WS=128
7048,4.0774047,10.0.1.2,10.0.1.3,TCP,74,45445  >  3518 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996427 TSecr=0 WS=128
7049,4.0775428,10.0.1.3,10.0.1.2,TCP,54,"3515  >  39301 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7050,4.077566,10.0.1.3,10.0.1.2,TCP,54,"3512  >  38325 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7051,4.0775662,10.0.1.3,10.0.1.2,TCP,54,"3518  >  45445 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7052,4.0778793,10.0.1.2,10.0.1.3,TCP,74,35675  >  3519 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996427 TSecr=0 WS=128
7053,4.0781795,10.0.1.3,10.0.1.2,TCP,54,"3519  >  35675 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7054,4.0786905,10.0.1.2,10.0.1.3,TCP,74,39949  >  3520 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996428 TSecr=0 WS=128
7055,4.0788259,10.0.1.3,10.0.1.2,TCP,54,"3520  >  39949 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7056,4.0838061,10.0.1.2,10.0.1.3,TCP,74,39345  >  3521 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996433 TSecr=0 WS=128
7057,4.0842229,10.0.1.2,10.0.1.3,TCP,74,37407  >  3523 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996434 TSecr=0 WS=128
7058,4.0843701,10.0.1.3,10.0.1.2,TCP,54,"3521  >  39345 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7059,4.0843704,10.0.1.3,10.0.1.2,TCP,54,"3523  >  37407 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7060,4.0846023,10.0.1.2,10.0.1.3,TCP,74,40437  >  3525 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996434 TSecr=0 WS=128
7061,4.0847035,10.0.1.3,10.0.1.2,TCP,54,"3525  >  40437 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7062,4.0849431,10.0.1.2,10.0.1.3,TCP,74,42009  >  3526 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996434 TSecr=0 WS=128
7063,4.0850274,10.0.1.3,10.0.1.2,TCP,54,"3526  >  42009 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7064,4.0854205,10.0.1.2,10.0.1.3,TCP,74,46419  >  3527 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996435 TSecr=0 WS=128
7065,4.0855284,10.0.1.3,10.0.1.2,TCP,54,"3527  >  46419 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7066,4.0858436,10.0.1.2,10.0.1.3,TCP,74,45591  >  3528 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996435 TSecr=0 WS=128
7067,4.0859443,10.0.1.3,10.0.1.2,TCP,54,"3528  >  45591 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7068,4.0862982,10.0.1.2,10.0.1.3,TCP,74,46037  >  3529 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996436 TSecr=0 WS=128
7069,4.0864105,10.0.1.3,10.0.1.2,TCP,54,"3529  >  46037 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7070,4.0866983,10.0.1.2,10.0.1.3,TCP,74,34763  >  3522 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996436 TSecr=0 WS=128
7071,4.0867904,10.0.1.3,10.0.1.2,TCP,54,"3522  >  34763 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7072,4.087234,10.0.1.2,10.0.1.3,TCP,74,38855  >  3524 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996437 TSecr=0 WS=128
7073,4.0873436,10.0.1.3,10.0.1.2,TCP,54,"3524  >  38855 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7074,4.0876442,10.0.1.2,10.0.1.3,TCP,74,40717  >  3530 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996437 TSecr=0 WS=128
7075,4.0877418,10.0.1.3,10.0.1.2,TCP,54,"3530  >  40717 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7076,4.0927849,10.0.1.2,10.0.1.3,TCP,74,33245  >  3540 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996442 TSecr=0 WS=128
7077,4.0930057,10.0.1.3,10.0.1.2,TCP,54,"3540  >  33245 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7078,4.0932022,10.0.1.2,10.0.1.3,TCP,74,42253  >  3531 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996443 TSecr=0 WS=128
7079,4.0933214,10.0.1.3,10.0.1.2,TCP,54,"3531  >  42253 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7080,4.0936375,10.0.1.2,10.0.1.3,TCP,74,43949  >  3533 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996443 TSecr=0 WS=128
7081,4.0937349,10.0.1.3,10.0.1.2,TCP,54,"3533  >  43949 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7082,4.0941035,10.0.1.2,10.0.1.3,TCP,74,40975  >  3534 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996443 TSecr=0 WS=128
7083,4.0942381,10.0.1.3,10.0.1.2,TCP,54,"3534  >  40975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7084,4.0945565,10.0.1.2,10.0.1.3,TCP,74,37739  >  3535 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996444 TSecr=0 WS=128
7085,4.0946529,10.0.1.3,10.0.1.2,TCP,54,"3535  >  37739 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7086,4.0949545,10.0.1.2,10.0.1.3,TCP,74,45771  >  3536 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996444 TSecr=0 WS=128
7087,4.0950602,10.0.1.3,10.0.1.2,TCP,54,"3536  >  45771 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7088,4.0953698,10.0.1.2,10.0.1.3,TCP,74,38471  >  3537 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996445 TSecr=0 WS=128
7089,4.0954594,10.0.1.3,10.0.1.2,TCP,54,"3537  >  38471 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7090,4.0959122,10.0.1.2,10.0.1.3,TCP,74,35769  >  3538 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996445 TSecr=0 WS=128
7091,4.0960278,10.0.1.3,10.0.1.2,TCP,54,"3538  >  35769 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7092,4.0963081,10.0.1.2,10.0.1.3,TCP,74,41689  >  3539 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996446 TSecr=0 WS=128
7093,4.096403,10.0.1.3,10.0.1.2,TCP,54,"3539  >  41689 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7094,4.0967008,10.0.1.2,10.0.1.3,TCP,74,34457  >  3532 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996446 TSecr=0 WS=128
7095,4.0968082,10.0.1.3,10.0.1.2,TCP,54,"3532  >  34457 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7096,4.101546,10.0.1.2,10.0.1.3,TCP,74,45307  >  3541 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996451 TSecr=0 WS=128
7097,4.1017643,10.0.1.3,10.0.1.2,TCP,54,"3541  >  45307 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7098,4.1019362,10.0.1.2,10.0.1.3,TCP,74,35055  >  3543 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996451 TSecr=0 WS=128
7099,4.1020581,10.0.1.3,10.0.1.2,TCP,54,"3543  >  35055 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7100,4.1023875,10.0.1.2,10.0.1.3,TCP,74,41615  >  3544 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996452 TSecr=0 WS=128
7101,4.1024783,10.0.1.3,10.0.1.2,TCP,54,"3544  >  41615 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7102,4.1028621,10.0.1.2,10.0.1.3,TCP,74,45143  >  3545 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996452 TSecr=0 WS=128
7103,4.1029618,10.0.1.3,10.0.1.2,TCP,54,"3545  >  45143 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7104,4.1032156,10.0.1.2,10.0.1.3,TCP,74,36555  >  3546 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996453 TSecr=0 WS=128
7105,4.103305,10.0.1.3,10.0.1.2,TCP,54,"3546  >  36555 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7106,4.1036276,10.0.1.2,10.0.1.3,TCP,74,41693  >  3547 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996453 TSecr=0 WS=128
7107,4.1037343,10.0.1.3,10.0.1.2,TCP,54,"3547  >  41693 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7108,4.1040513,10.0.1.2,10.0.1.3,TCP,74,40357  >  3549 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996453 TSecr=0 WS=128
7109,4.1041434,10.0.1.3,10.0.1.2,TCP,54,"3549  >  40357 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7110,4.1045991,10.0.1.2,10.0.1.3,TCP,74,41251  >  3542 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996454 TSecr=0 WS=128
7111,4.1047232,10.0.1.3,10.0.1.2,TCP,54,"3542  >  41251 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7112,4.1050007,10.0.1.2,10.0.1.3,TCP,74,42083  >  3548 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996454 TSecr=0 WS=128
7113,4.1051011,10.0.1.3,10.0.1.2,TCP,54,"3548  >  42083 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7114,4.1056271,10.0.1.2,10.0.1.3,TCP,74,45505  >  3550 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996455 TSecr=0 WS=128
7115,4.105737,10.0.1.3,10.0.1.2,TCP,54,"3550  >  45505 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7116,4.1105684,10.0.1.2,10.0.1.3,TCP,74,34547  >  3551 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996460 TSecr=0 WS=128
7117,4.1107617,10.0.1.3,10.0.1.2,TCP,54,"3551  >  34547 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7118,4.1109658,10.0.1.2,10.0.1.3,TCP,74,35537  >  3553 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996460 TSecr=0 WS=128
7119,4.1110521,10.0.1.3,10.0.1.2,TCP,54,"3553  >  35537 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7120,4.1114045,10.0.1.2,10.0.1.3,TCP,74,35609  >  3555 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996461 TSecr=0 WS=128
7121,4.1119026,10.0.1.3,10.0.1.2,TCP,54,"3555  >  35609 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7122,4.1120406,10.0.1.2,10.0.1.3,TCP,74,34267  >  3556 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996461 TSecr=0 WS=128
7123,4.1123465,10.0.1.3,10.0.1.2,TCP,54,"3556  >  34267 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7124,4.1125483,10.0.1.2,10.0.1.3,TCP,74,32963  >  3557 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996462 TSecr=0 WS=128
7125,4.1129622,10.0.1.3,10.0.1.2,TCP,54,"3557  >  32963 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7126,4.1135314,10.0.1.2,10.0.1.3,TCP,74,39283  >  3559 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996463 TSecr=0 WS=128
7127,4.1135568,10.0.1.2,10.0.1.3,TCP,74,35879  >  3558 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996463 TSecr=0 WS=128
7128,4.11368,10.0.1.3,10.0.1.2,TCP,54,"3558  >  35879 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7129,4.1136946,10.0.1.3,10.0.1.2,TCP,54,"3559  >  39283 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
7130,4.1143299,10.0.1.2,10.0.1.3,TCP,74,40149  >  3552 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996464 TSecr=0 WS=128
7131,4.1143508,10.0.1.2,10.0.1.3,TCP,74,40817  >  3554 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296996464 TSecr=0 WS=128
